uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
14368656	0.000212594798883	0.00111949595377	0.0295373940211	0.0373229682899	0.000580707122596	0.2	0.125	0.25	0.056338028169
20405419	0.000165698887364	0.00508892825328	0.0589757911802	0.00276047822747	0.000178679114645	0.3	0.125	1.0	0.558685446009
2682726528	4.4010009271e-05	0.00083279577049	0.00554473250412	0.0148636714552	4.46697786612e-05	0.8	0.0	0.416666666667	0.62441314554
717841856785088512	8.68175592722e-05	0.0033550747639	0.00442034612573	0.013744921084	6.70046679919e-05	1.0	0.0	0.833333333333	0.197183098592
2889092479	1.1784100843e-05	0.000119458409701	0.00310341539174	0.0026436224524	0.0	0.8	0.0	0.583333333333	0.211267605634
3182191980	3.53523025291e-05	0.00304106980126	0.0526808622718	3.06506951003e-05	0.000670046679919	0.9	0.25	1.0	0.328638497653
2582869146	5.79585367995e-05	0.00361788326524	0.00255302916775	0.000398459036304	2.23348893306e-05	0.8	0.125	0.583333333333	0.0328638497653
3092469172	3.77572210685e-05	0.000604118243347	0.0124608894278	0.00660139345723	0.000379693118621	0.9	0.25	0.5	0.492957746479
2826839454	4.56934522485e-06	0.0013959568448	0.000682079297395	0.00129499186799	0.000402028007951	0.8	0.0	1.0	0.525821596244
2660374267	9.37918230365e-06	0.000187720358102	0.00385452002416	0.000373555346535	0.000245683782637	0.8	0.125	0.5	0.0
261625073	0.00173947757955	0.00905836055279	0.0257110290678	0.00757263735822	0.0175998927925	0.5	0.0	0.583333333333	0.173708920188
233499930	0.000760916225865	0.0100208540252	0.158466729334	3.44820319878e-05	0.00236749826905	0.5	0.125	0.833333333333	0.234741784038
2664749580	0.000119283959554	0.00432098133377	0.00299896916112	0.00754964933689	0.000580707122596	0.8	0.25	1.0	0.582159624413
106594321	1.08221334273e-05	0.000433463372345	0.00110531358845	0.000210723528815	8.93395573225e-05	0.4	0.125	0.25	0.300469483568
722573847430504448	0.000155598229499	0.00259395403923	0.0283557892729	0.0	0.0122618542425	1.0	0.125	0.75	0.206572769953
3742834517	1.9960823877e-05	0.00085327435501	0.00414696946991	0.00282369528611	0.0	0.9	0.0	0.583333333333	0.422535211268
735391716887429120	2.47706609558e-05	0.000641662314967	0.000134417757676	0.0010287139543	0.000111674446653	1.0	0.0	1.0	0.544600938967
241331375	0.000165939379218	0.00352231653748	0.0150883932991	0.00784849361412	0.000111674446653	0.5	0.25	1.0	0.370892018779
442382315	5.48321426982e-05	0.00101368993375	0.000735664754847	0.0156337701696	0.0	0.5	0.125	0.916666666667	0.112676056338
16536054	5.07437811813e-05	0.00245401704501	0.0016620574091	0.000270109250571	0.000111674446653	0.2	0.125	0.416666666667	0.431924882629
81324827	0.000170989708151	0.000648488509808	0.00495438424406	0.00626615147957	0.000781721126572	0.3	0.125	0.416666666667	0.281690140845
583117972	0.000748170157606	0.0100140278304	0.148282767734	0.0363727967418	0.00643244812722	0.6	0.5	0.583333333333	0.666666666667
15800855	0.000650770956761	0.00483977214162	0.0538479353705	0.130897624763	0.00283653094499	0.2	0.375	0.916666666667	0.558685446009
705726066	0.00306098031694	0.0394963633447	0.0246420446031	0.000164747486164	0.0118598262346	0.6	0.0	1.0	0.507042253521
68857077	1.2024592697e-05	0.000583639658827	0.00389084914785	0.000829484436152	0.0	0.3	0.125	0.666666666667	0.446009389671
197516080	0.000147661998319	0.000993211349232	0.00567097620897	0.00683893634425	0.000781721126572	0.4	0.125	0.75	0.643192488263
8685682	3.82382047764e-05	0.000201372747782	0.00318697237624	6.32170586444e-05	0.000223348893306	0.1	0.125	0.25	0.0
2976908908	2.02013157309e-05	0.000590465853667	0.00151038331767	0.00111683470272	6.70046679919e-05	0.9	0.125	0.916666666667	0.638497652582
2701255986	5.26677160128e-05	0.00087375293953	0.0107661358073	0.0089155209373	0.000156344225314	0.8	0.25	0.833333333333	0.0
620018150	0.000165217903657	0.000662140899488	0.00606696365725	0.0365145562067	0.000223348893306	0.6	0.0	0.75	0.413145539906
271451861	0.000671934239907	0.00561454525597	0.0706465221676	0.000971243900991	0.000692381569249	0.5	0.125	0.333333333333	0.347417840376
194773838	3.15044328661e-05	0.000628009925287	0.0155470484858	0.0327598460569	0.000469032675943	0.4	0.125	0.75	0.615023474178
2893677862	2.88590224728e-06	0.0	0.00194633280202	1.91566844377e-06	2.23348893306e-05	0.8	0.0	1.0	0.0
2392573227	1.65939379218e-05	0.00082938267307	0.000305164639047	0.00167237855141	8.93395573225e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000322018592425	0.00726648440726	0.0492550259072	0.0474415290099	0.00223348893306	0.7	0.125	0.75	0.333333333333
830253571	0.00148479670622	0.000600705145927	0.0302667011793	0.0159632651419	0.00308221472763	0.6	0.125	0.583333333333	0.103286384977
377029968	0.00259586907142	0.0399878493732	0.107875699903	0.006915563082	0.0270028812007	0.5	0.25	0.666666666667	0.765258215962
122799299	0.000742638844966	0.00393188822789	0.0170356343292	0.000653242939325	0.00607508989793	0.4	0.125	0.916666666667	0.215962441315
27317580	0.000116157565453	0.000255982306503	0.0190400937291	0.0263346940965	8.93395573225e-05	0.3	0.0	0.916666666667	0.281690140845
12754762	0.00109327596801	0.00174409278164	0.0469744651672	0.00106319598629	0.00560605722199	0.2	0.0	0.333333333333	0.469483568075
85973106	8.7539034834e-05	0.00212635969268	0.0113483100146	0.00425661528205	0.000134009335984	0.3	0.25	0.583333333333	0.577464788732
2873086293	2.66945957873e-05	0.000252569209083	0.0185442011907	0.0217370898314	0.000156344225314	0.8	0.0	0.166666666667	0.112676056338
15751454	0.000145016587926	0.00220827403077	0.0949361742708	0.00225091042143	0.00129542358118	0.2	0.125	1.0	0.69014084507
591690042	1.53914786521e-05	0.000372027618784	0.00203352269889	0.00444435078954	4.46697786612e-05	0.6	0.125	0.916666666667	0.647887323944
4092854173	5.26677160128e-05	0.00359057848588	0.0127914844534	0.011888638362	0.000245683782637	0.9	0.0	0.833333333333	0.225352112676
270212875	0.00090040150115	0.0125192413367	0.0750259980291	0.0599201932526	0.000625376901257	0.5	0.0	0.416666666667	0.201877934272
870857718	4.42505011249e-05	0.000815730283389	0.00180101630724	0.0346008034313	2.23348893306e-05	0.6	0.125	0.916666666667	0.455399061033
1663794048	4.32885337091e-06	0.000102392922601	0.0013151142778	0.00120303978269	2.23348893306e-05	0.7	0.0	0.666666666667	0.244131455399
862290265	0.00324615904448	0.00105123400537	0.0164116816297	0.0091913771932	0.00379693118621	0.6	0.125	0.583333333333	0.43661971831
707400118807482369	2.88590224728e-06	0.000361788326524	0.000304256410955	0.0017068605834	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000110626252812	0.00164852605388	0.0227184175034	7.85424061945e-05	0.000469032675943	0.2	0.125	0.333333333333	0.154929577465
40768083	1.15436089891e-05	0.000399332398145	0.00201263345277	0.00184095737446	4.46697786612e-05	0.3	0.0	0.583333333333	0.258215962441
243053328	4.54529603946e-05	0.000443702664605	0.0270570231008	0.077007955771	0.00118374913452	0.5	0.375	0.5	0.0985915492958
89662003	0.000309753507874	0.00669649713812	0.0129358927201	7.4711069307e-05	0.00192080048243	0.3	0.125	0.666666666667	0.68544600939
17369567	0.000184457251972	3.41309742004e-05	0.0464367941365	0.0	0.000625376901257	0.2	0.25	1.0	0.676056338028
738921600	0.000367952536528	0.00801736583967	0.00847285987403	0.00120303978269	0.000290353561298	0.6	0.125	0.75	0.746478873239
604476686	0.000337169579223	0.00197959650362	0.00784799894646	0.0	0.000335023339959	0.6	0.125	0.666666666667	0.192488262911
302563842	1.97203320231e-05	0.0067784114762	0.000168930425187	0.000287350266565	0.000111674446653	0.5	0.0	0.833333333333	0.657276995305
247944133	1.46700030903e-05	0.000324244254904	0.00160665549546	0.000628339249556	8.93395573225e-05	0.5	0.0	0.583333333333	0.741784037559
3331968983	0.000178685447477	0.000682619484008	0.0219791198362	0.0330242083021	0.000446697786612	0.9	0.375	0.583333333333	0.464788732394
252434425	2.93400061806e-05	0.000679206386588	0.00898055937768	0.0162582780823	0.0	0.5	0.125	0.25	0.225352112676
2810127544	0.000195760369107	0.0140380696886	0.0250661871222	0.012246868361	0.00268018671967	0.8	0.0	0.916666666667	0.0
156333299	3.53523025291e-05	0.000535856294946	0.00403344095836	0.00118579876669	2.23348893306e-05	0.4	0.125	0.583333333333	0.220657276995
181336337	0.000380458112933	0.000331070449744	0.0195487014609	0.0153004438604	0.000469032675943	0.4	0.0	0.666666666667	0.694835680751
3097175972	8.17672303395e-06	0.000464181249125	0.000708417912074	4.40603742067e-05	0.000178679114645	0.9	0.125	1.0	0.0
186397253	0.000141409210117	0.00498312223326	0.0152673142333	0.000454013421173	0.000603042011927	0.4	0.25	0.5	0.408450704225
2866782904	6.63757516874e-05	0.00107512568731	0.00130784845306	0.000329494972328	8.93395573225e-05	0.8	0.125	1.0	0.075117370892
719914275771428866	5.29082078667e-06	9.21536303411e-05	0.000156215231893	0.000312253956334	0.0	1.0	0.0	0.916666666667	0.0469483568075
4900376472	8.22482140474e-05	0.000484659833646	0.00160029789881	0.00361678202183	0.000446697786612	1.0	0.0	0.833333333333	0.544600938967
2412966416	0.000543511589904	0.000631423022707	0.04849665545	0.0704448756827	0.000960400241217	0.8	0.0	0.583333333333	0.107981220657
174141832	0.000186621678657	0.00239599438887	0.0132564972367	0.12379815751	0.00232282849038	0.4	0.125	0.75	0.723004694836
64619482	0.000517538469678	0.00709582953626	0.035413629779	5.55543848693e-05	0.00603042011927	0.3	0.0	0.833333333333	0.333333333333
394974502	2.93400061806e-05	0.000805490991129	0.00198357015381	0.00382942121909	0.000178679114645	0.5	0.125	1.0	0.539906103286
2198704020	0.000128903633712	0.00176457136616	0.00703513480375	0.0135744265925	0.000312688450629	0.7	0.125	0.75	0.50234741784
18155773	0.00371848504562	0.0021297727901	0.0225549364467	0.000120687111957	0.0138699662743	0.2	0.125	1.0	0.680751173709
756335606607720450	0.000123131829217	0.00251545279857	0.0122538134227	0.0412864863001	0.000536037343935	1.0	0.25	0.5	0.666666666667
732808088810618880	4.56934522485e-06	0.000105806020021	0.00100177558592	0.000109193101295	2.23348893306e-05	1.0	0.0	0.916666666667	0.253521126761
22286451	4.4010009271e-05	0.00325950803614	0.00298716219591	0.00248079063468	0.000223348893306	0.3	0.125	0.666666666667	0.192488262911
96235518	0.00107956793234	0.00215707756947	0.257437252792	0.00495774993247	0.00301521005963	0.3	0.125	1.0	0.18779342723
3195714762	2.95804980346e-05	0.000109219117441	0.000629402068035	0.00793661436253	0.0	0.9	0.0	0.583333333333	0.173708920188
4112063532	1.56319705061e-05	0.000522203905266	0.000684803981672	0.000672399623763	6.70046679919e-05	0.9	0.0	0.916666666667	0.370892018779
125868025	5.33891915746e-05	0.00266562908505	0.00280733303362	0.00666269484743	0.000156344225314	0.4	0.0	0.25	0.544600938967
737109737054056448	2.02013157309e-05	0.000610944438187	0.000974528743149	0.00208807860371	0.0	1.0	0.125	1.0	0.197183098592
103153950	1.97203320231e-05	0.00085327435501	0.00434223850978	0.0203788809048	0.000245683782637	0.4	0.125	0.5	0.300469483568
742777527467380742	9.11464126431e-05	0.00108536497957	0.000231598163563	0.000266277913684	4.46697786612e-05	1.0	0.0	0.666666666667	0.31455399061
2976487163	9.61967415759e-05	0.00653266846196	0.000879164793446	0.000459760426504	0.000268018671967	0.9	0.25	0.666666666667	0.657276995305
3123204560	8.89819859577e-06	0.000235503721983	0.00145134849166	0.0117104811968	0.0	0.9	0.125	1.0	0.136150234742
307445751	0.000683718340751	0.00224923119981	0.0848957127093	0.116932401808	0.00183146092511	0.5	0.125	0.75	0.446009389671
250492272	0.00299412358155	0.00334483547164	0.0594816742277	0.0441331696075	0.0130435753691	0.5	0.125	0.5	0.577464788732
237443755	0.000310955967144	0.00302400431416	0.0623889123514	0.0831304321173	0.000893395573225	0.5	0.25	0.833333333333	0.558685446009
33655372	0.000102449529778	0.00216731686173	0.040652289416	0.00282944229145	0.000335023339959	0.3	0.0	0.916666666667	0.154929577465
385759660	0.000133472978937	0.0018908559707	0.022193461666	0.0157659512922	0.000156344225314	0.5	0.0	0.833333333333	0.0892018779343
2869813893	7.45524747213e-06	0.000133110799382	0.000418693150598	1.14940106626e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.12247648892e-05	0.00323220325678	0.00333228887103	0.00713203361615	2.23348893306e-05	0.3	0.0	0.666666666667	0.267605633803
996399246	0.000130587076689	0.00233114553789	0.0221271610152	0.0227083337324	0.000223348893306	0.6	0.0	0.5	0.103286384977
15801372	0.000142611669386	0.00198300960104	0.034942259399	0.0925746775451	0.000826390905233	0.2	0.125	0.75	0.380281690141
744682635188928512	6.10849309007e-05	0.00103416851827	0.0122692533003	0.0311142868637	0.000402028007951	1.0	0.125	0.416666666667	0.671361502347
3091636366	0.000127460682588	0.00226288358949	0.0159748239173	2.68193582128e-05	0.000245683782637	0.9	0.125	0.666666666667	0.0516431924883
321213484	0.000323942527257	0.0030649614832	0.107298975065	9.57834221884e-06	0.000848725794564	0.5	0.0	0.916666666667	0.197183098592
940237466	0.000190950532028	0.00868974603142	0.0305609670813	0.0699774525824	0.000558372233266	0.6	0.0	0.916666666667	0.037558685446
37214134	0.000515614534847	0.00346429388134	0.0467692056183	0.00318958795887	0.00214414937574	0.3	0.0	0.666666666667	0.741784037559
2585090000	1.08221334273e-05	0.000197959650362	0.000245221584949	0.000321832298553	0.0	0.8	0.0	0.916666666667	0.12676056338
861746341	1.27460682588e-05	0.000303765670384	0.000694794490688	9.57834221884e-06	6.70046679919e-05	0.6	0.125	0.916666666667	0.535211267606
3145741085	3.00614817425e-05	0.000593878951087	0.00442034612573	0.00627956115867	0.000871060683894	0.9	0.125	0.833333333333	0.633802816901
868252610	0.000127701174442	0.00164511295646	0.0134999023655	0.00171452325717	2.23348893306e-05	0.6	0.0	0.666666666667	0.18779342723
19780786	0.000273920221637	0.00621866349931	0.283514297781	3.83133688754e-06	0.00174212136779	0.3	0.25	0.416666666667	0.018779342723
3556805776	0.000102690021632	0.000211612040042	0.00685530564146	0.0299265724286	0.000134009335984	0.9	0.125	0.333333333333	0.69014084507
710823996032290816	4.16050907316e-05	0.00089081842663	0.00116071550209	0.0068849123869	6.70046679919e-05	1.0	0.125	0.75	0.389671361502
1534375489	7.31095235977e-05	0.000904470816311	0.0512685675881	0.0264687908875	0.000603042011927	0.7	0.25	0.916666666667	0.488262910798
262939560	0.000311196458998	0.00173044039196	0.0121421013673	0.00119537710891	0.00134009335984	0.5	0.125	0.583333333333	0.661971830986
360323271	6.20468983164e-05	0.00147104498804	0.00517417544242	0.0318728915674	0.000335023339959	0.5	0.0	0.5	0.300469483568
2204642713	0.000192633975006	0.00615040155091	0.0363945161188	0.00336008245037	0.000379693118621	0.7	0.0	0.333333333333	0.173708920188
1574318594	0.00014958593315	0.00411619548857	0.00758552102775	0.000452097752729	6.70046679919e-05	0.7	0.0	0.5	0.220657276995
4384693707	3.94406640461e-05	0.00158026410548	0.00325872239554	0.0047048816979	0.000647711790588	0.9	0.125	0.916666666667	0.37558685446
702559655461957632	3.92001721922e-05	0.000761120724669	0.00100359204211	0.0220627534669	6.70046679919e-05	1.0	0.0	0.75	0.075117370892
266867158	0.00011110723652	0.00672038882006	0.00311613058504	0.00988101783296	0.000335023339959	0.5	0.125	0.833333333333	0.18779342723
484595690	0.00106634088037	0.0137616087976	0.0956482250953	0.0302771397538	0.00480200120608	0.6	0.0	0.75	0.647887323944
768806279309512705	1.68344297758e-06	0.000170654871002	0.000864633143968	1.72410159939e-05	2.23348893306e-05	1.0	0.125	0.666666666667	0.460093896714
162500440	7.91218199462e-05	0.00212635969268	0.00113074397504	0.00403822907946	2.23348893306e-05	0.4	0.0	0.666666666667	0.403755868545
3073503603	0.000107499858711	0.00435169921055	0.00746926783192	0.021225606357	0.000603042011927	0.9	0.125	0.583333333333	0.478873239437
1575902725	0.00167310182786	0.000242329916823	0.058040316245	0.0309821057411	0.00111674446653	0.7	0.0	0.5	0.173708920188
1199251308	0.00221998030372	0.00164511295646	0.0873097829789	0.192823522876	0.00127308869185	0.7	0.0	0.5	0.159624413146
48525928	0.000103892480902	0.00426637177505	0.00659555240703	0.00799983142118	0.000134009335984	0.3	0.25	0.75	0.661971830986
215698464	0.000584876188781	0.00947817153545	0.0374144562665	0.116886425765	0.00397561030085	0.4	0.125	0.333333333333	0.492957746479
2359225182	0.00040715270872	0.00461792080931	0.00892788214832	0.00921628088297	0.000402028007951	0.8	0.0	0.916666666667	0.661971830986
13854472	0.00118995369329	0.00380901672076	0.101873220441	0.0451925342569	0.00428829875148	0.2	0.25	0.416666666667	0.741784037559
4853512997	1.87583646073e-05	0.000273047793603	0.0131656744275	0.0301698623209	0.000178679114645	1.0	0.125	0.5	0.0
4505360352	1.75559053376e-05	0.000542682489786	0.00263840260843	0.00963198093527	0.000245683782637	0.9	0.0	0.666666666667	0.49765258216
706466308976734208	1.05816415733e-05	0.000112632214861	0.00173017451603	0.000408037378523	4.46697786612e-05	1.0	0.0	0.666666666667	0.164319248826
889022935	3.36688595516e-05	0.00082596957565	0.00586806170502	0.0144556340767	0.000201014003976	0.6	0.25	0.666666666667	0.469483568075
2804090827	8.17672303395e-06	0.000307178767804	0.00487627662811	0.0100074519502	0.000178679114645	0.8	0.0	0.833333333333	0.305164319249
2218957290	0.000277046615739	0.0014130223319	0.0290978116244	0.021532113308	0.000536037343935	0.7	0.0	0.75	0.131455399061
305141481	0.000156560196915	0.00252227899341	0.00255121271156	0.000701134650419	0.000335023339959	0.5	0.125	0.416666666667	0.43661971831
2807496454	0.000290754651413	0.00620501110963	0.0350094682779	1.91566844377e-06	0.0013847631385	0.8	0.125	0.916666666667	0.154929577465
566871266	4.47314848328e-05	0.00169630941776	0.0571829489258	0.0994902406271	0.000692381569249	0.6	0.125	0.833333333333	0.75117370892
396787338	0.00109808580509	0.0171030311718	0.198341575503	0.193969092605	0.00598575034061	0.5	0.0	0.666666666667	0.394366197183
751804249084948480	1.89988564612e-05	0.00356668680394	0.000997234445459	0.00193674079665	0.000513702454604	1.0	0.125	0.583333333333	0.0
1633951202	0.000223176440456	0.00297280785285	0.0308706728608	3.83133688754e-06	0.00111674446653	0.7	0.125	0.666666666667	0.718309859155
3059822856	0.000109183301689	0.000675793289168	0.00631854283885	0.00493093057426	8.93395573225e-05	0.9	0.25	0.75	0.37558685446
324191116	4.16050907316e-05	0.00088399223179	0.00470008037819	0.00603052426098	0.000178679114645	0.5	0.0	0.666666666667	0.0610328638498
2366569213	0.000307108097481	0.00152565454676	0.045066277945	0.114482261868	0.000647711790588	0.8	0.0	0.583333333333	0.338028169014
3237611533	0.000109664285396	0.000764533822089	0.0214142019627	0.075937097111	0.000379693118621	0.9	0.125	1.0	0.0
93033299	0.000252275954783	0.000191133455522	0.00645296059652	0.0	0.0016751166998	0.3	0.125	0.916666666667	0.178403755869
2834652729	3.05424654503e-05	0.00113314834345	0.0124318261288	0.0394551072679	4.46697786612e-05	0.8	0.0	0.833333333333	0.535211267606
2679693610	9.73992008456e-05	0.00191474765264	0.00660463468796	0.00917605184565	0.000379693118621	0.8	0.125	0.333333333333	0.0
33443030	0.00188545613489	0.00239258129145	0.0219664046429	0.022602971968	0.002769526277	0.3	0.25	1.0	0.239436619718
609212773	0.000137801832307	0.00503431869456	0.00377368772393	0.0016762098883	0.000178679114645	0.6	0.0	0.833333333333	0.718309859155
139881843	6.22873901704e-05	0.000563161074307	0.00344218447021	0.00145782368571	4.46697786612e-05	0.4	0.125	0.333333333333	0.0892018779343
13050712	6.99831294964e-05	0.00106488639505	0.0136243296141	0.00108235267073	0.000424362897282	0.2	0.125	0.333333333333	0.342723004695
1593911304	0.000675301125863	0.0111164582971	0.0756290614825	0.039006840852	0.000580707122596	0.7	0.125	0.75	0.276995305164
3105274249	1.44295112364e-06	4.09571690405e-05	0.000841019213565	1.53253475501e-05	2.23348893306e-05	0.9	0.0	0.75	0.286384976526
3099191	0.00117865057616	0.00323902945162	0.00670908091858	0.0014310043275	0.00254617738369	0.1	0.0	0.25	0.267605633803
766192139294367744	1.39485275285e-05	0.000576813463987	0.000161664600448	0.000287350266565	2.23348893306e-05	1.0	0.25	0.833333333333	0.652582159624
1194986731	7.69573932607e-05	0.000648488509808	0.0177149889423	0.0241987237817	0.000111674446653	0.7	0.0	0.416666666667	0.0469483568075
4334014937	1.2024592697e-05	0.000641662314967	0.000458655186664	0.00187927074334	0.0	0.9	0.25	0.75	0.732394366197
581109471	0.000256123824446	0.00576472154245	0.00191726950306	0.000417615720742	0.000558372233266	0.6	0.125	0.666666666667	0.483568075117
